text,label
"How do we critically test a claim to Prophethood?_x000D_
_x000D_
Series Introduction_x000D_
Many people ask:Why should anyone believe Muhammad  was a true prophet of God?_x000D_
_x000D_
This series does not begin with blind faith. It begins withcritical evaluation._x000D_
_x000D_
Any serious assessment of prophethood must answer three preliminary questions:_x000D_
_x000D_
Does God exist?_x000D_
Does God communicate with humanity?_x000D_
Are miracles and revelation logically possible?_x000D_
_x000D_
If the answer to these is yes, then the question becomes empirical and historical:_x000D_
_x000D_
Did Muhammad  truthfully convey a message from God, or did he fabricate it?_x000D_
_x000D_
In this series, we will examine his claim usingpublic evidence, not theological presuppositions._x000D_
_x000D_
What this series will cover:_x000D_
Each post will address one critical criterion used by historians and philosophers when evaluating prophetic claims:_x000D_
-Preservation of Muhammads  life and message_x000D_
-His moral character before and after prophethood_x000D_
-His honesty and reputation among allies and enemies_x000D_
-Psychological sincerity vs deception or delusion_x000D_
-Worldly motives  power, wealth, status?_x000D_
-The Quran as a public, testable miracle_x000D_
-Historical miracles and mass testimony_x000D_
-Addressing common objections_x000D_
_x000D_
Outcome:_x000D_
Either Muhammad  was:_x000D_
_x000D_
-A deliberate fraud_x000D_
-A sincerely deluded man_x000D_
-Or a genuine prophet of God_x000D_
_x000D_
Onlyoneof these explanations survives critical scrutiny.",label_Irrelevant
"Hey @grok can you give me some examples of real information exchange between Jesus as omniscient God (not his human self) and the Father as God from the Biblical texts? _x000D_
Note that logically, real information exchange is not possible between two omniscient entities. _x000D_
Also note that logically, omniscient entities can never become less than omniscient in any form or shape at any time. _x000D_
If you find in the Bible these two entities as omniscient and having real exchange of information, would you call this a paradox or dilemma (name it)? _x000D_
If you find Jesus as less than omniscient God having a real information exchange with God the Father, would you call this a paradox or dilemma (name it), as omniscient entities can not become less omniscient at any time?_x000D_
Your assessment should be free from Christian theological bias from their belief assertions and explanations, but purely on logical grounds. I dont want to hear any of their explanations which fails to address this purely logically. Remember this is a test case to see if you are unbiased.",label_Irrelevant
"Todays Speaker Corner discussions was an interesting experience. We had a Polish sister accepting Islam and we  got @MARazack26 _x000D_
 conduct her marriage immediately afterwards!",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Link: _x000D_
Debate Review | DOES GOD EXIST? Mufti Shamail Nadwi vs Javed Akhtar - LIVE Q&A_x000D_
 Thursday, 1st Jan, 2026 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: Zeeshan @Smile2Jannah, @SubboorAhmad, I.Hakim @CogentFaith with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow_x000D_
#JavedAkhtar, #MuftiShamailNadwi, #DoesGodExist, #debate, #atheism, #islam, #Religion, #faith, #Philosophy, #god, #IndianDebate, #LogicalDiscussion""",label_Irrelevant
"Explosive: The UAEs Hidden Hand in Creating Anti Muslim Hatred  via @YouTube_x000D_
_x000D_
Why do you disagree with this analysis?_x000D_
Why do you agree with this analysis ?",label_Irrelevant
"The concept of 'One God' can't be any simpler:_x000D_
Here is the Mother God Wuwa, Daughter God Lilli, Uncle God Samu, Sister God Bila, Husband God Juja, Wife God Piva. _x000D_
That's precisely One God. Same nature, just different hypostasis. _x000D_
The question is: is this Monotheism? _x000D_
Compare this to Surah Ikhlas (112) of the Qur'an and tell me which one is pure and true monotheistic concept of God.",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Link: _x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 25th Dec, 2025 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: Shabbir @AllTruthReveal, Muris @IslamDiscovered, Brandon @MercifulMessage, Al-Yemeni @MARazack26 with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
Curious Women Press Muslim with Tough Arguments | Mansur | Speakers Corner,label_Irrelevant
""" LIVE NOW! _x000D_
Today's guest list DawahWise Bangla celebrates 100K YT subscribers    _x000D_
Link to join this special livestream _x000D_
Hosted by @MansurXAhmed",label_Irrelevant
"""I need your support for my dawah, medical, &amp; subsistence costs. _x000D_
_x000D_
If you've benefitted from my contribution to the dawah in any way,  please support me. _x000D_
_x000D_
BuyMeACoffe: _x000D_
_x000D_
PayPal:",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
How Islam Won the Heart And Mind Of An Atheist - Live Q&A_x000D_
Link: _x000D_
Thursday, 4th Dec, 2025 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: , I.Hakim @CogentFaith, @SubboorAhmad, Al-Yemeni @MARazack26 with the #DawahWise Team: @MansurXAhmed, Mohammad @Real_MetaPhysix and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow_x000D_
#islam #science #atheism #evidence #god #faith #physics #maths""",label_Irrelevant
"Unreliable Bible_x000D_
Unreliable Bible_x000D_
Unreliable Bible_x000D_
_x000D_
Can Muslims Grant The Bible As Reliable Scripture And Prophecy??!! With ...  via @YouTube",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Link: _x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 20th Nov, 2025 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: Alie, Al-Yemeni @MARazack26, I.Hakim @CogentFaith with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
"Christian dilemma #2_x000D_
Begetting dilemma_x000D_
_x000D_
If the Fathers power to beget is natural and essential and a good property, while the Sons incapacity to beget is natural and necessary, then the Sons nature is deficient relative to the Fathers._x000D_
Since divinity entails the absence of deficiency, the Son cannot be fully divine._x000D_
_x000D_
If the Son possesses the power or ability or capacity to beget eternally, then Trinity is not an essential nature of God- it could be more than three in one.",label_Irrelevant
"Christians claim that in the trinitarian concept of God, all three persons have the same will. _x000D_
Question: Did the Son will to be begotten?",label_Irrelevant
"Christians often claim that in Trinity concept of God, each person has the same divine nature. _x000D_
False and erroneous claim. _x000D_
The Father has a nature of begetting, while the Son lacks this nature.",label_Irrelevant
"Christian dilemma #1. _x000D_
The duck dilemma:_x000D_
 _x000D_
If they count three ducks, the Christian is a tri-theist. If they count as one duck, the Christian will be an ignoramus _x000D_
Individual or someone needing an eye sight test.",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 6th Nov, 2025 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
Link: _x000D_
 Panel: Sadat, Brandon @MercifulMessage, Al-Yemeni @MARazack26, I.Hakim @CogentFaith with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Link: _x000D_
The Shocking Moral Dilemmas of Hindu Gods- Live Q&A_x000D_
Thursday, 30 October, 2025 at 5pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: I.Hakim @CogentFaith and Alie with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow_x000D_
#HinduMythology_x000D_
 #HinduismExplained_x000D_
 #IndianMythology_x000D_
 #Spirituality_x000D_
 #EasternPhilosophy_x000D_
 #MythologyExplained_x000D_
 #AncientIndia_x000D_
 #HinduGods_x000D_
 #Philosophy""",label_Irrelevant
""" Adnan Rashid  Muslim Historian, Speaker &amp; Debater_x000D_
 Samuel Green  Christian Apologist, Speaker &amp; Debater_x000D_
_x000D_
 Venue: The Angel Church, Chadwell Street, Angel, Islington, London, EC1R 1XD_x000D_
_x000D_
 Time: 7 PM_x000D_
_x000D_
 Date: Friday, October 31, 2025_x000D_
_x000D_
 Free Entry | All Welcome | Q&amp;A",label_Irrelevant
"""LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 23rd Oct, 2025 at 6:30pm (UK) | 11pm (IST) | 1:30pm (EST)_x000D_
Link: _x000D_
 Panel: @MansurXAhmed, Muris @IslamDiscovered, I.Hakim @CogentFaith and Fawad_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 9th Oct, 2025 at 6pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
Link: _x000D_
 Panel: Sadat, Al-Yemeni @MARazack26, Fawad, Muris @IslamDiscovered with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Link: _x000D_
Live Q&A - Engage, Challenge, Clarify_x000D_
Thursday, 25th Sep, 2025 at 6pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: Brandon @MercifulMessage, Muris @IslamDiscovered, I.Hakim @CogentFaith with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow""",label_Irrelevant
""" LIVE TODAY!_x000D_
Please join us for a special DawahWise livestream!_x000D_
Tipu Sultan, The Tiger of Mysore Decolonised - with Live Q&A_x000D_
Link: _x000D_
Thursday, 18th September 2025 at 6pm (UK) | 10:30pm (IST) | 1pm (EST)_x000D_
 Panel: Pablo and Fawad with the #DawahWise Team: @MansurXAhmed and Hashim @DawahWise_x000D_
Please Like, Share, Subscribe and Follow_x000D_
#tipusultan #Islam #India""",label_Irrelevant
"""A believer calls upon Allh with complete certainty that their du' will be answered. Why? Because they believe with certainty of Allh's generosity, knowing that He never lets down those who turn to Him sincerely, calling upon Him directly and alone with an attentive heart.",label_Irrelevant
"""A beautiful admonition from Ubayy bin Kab raAllhuanhu",label_Irrelevant
"""Aisha (may Allah be pleased with her), who said that the Prophet () said:_x000D_
""Indeed, it (good character) increases homes in prosperity and prolongs lifespans.""_x000D_
_x000D_
Imam Ahmad (6/159)._x000D_
_x000D_
This hadith is Saheeh""",label_Irrelevant
"""A news series of lessons beginning in-sh-Allh this Tuesday 28th April, 2026, with Shaykh 'Abdulilah Lahmami @Abdulilah_UK (may Allh protect him). Tafseer of selected verses by the Muhaddith of Madeenah, al-'Allmah, Shaykh 'Abdul Muhsin al-'Abbd al-Badr (may Allh protect him):""",label_Salafi taklidi
"""Beware of pride that prevents us from doing what is right and accepting the truth. The Messenger  said, The one who has an atoms weight of pride in his heart will not enter Paradise. Then he explained, Pride is to reject the truth and look down on people. (Muslim, 91)""",label_Irrelevant
"""The true ihsaan is that you be good to those who were bad to you. Not easy except for the muhsin. Life short what level do u want to reach?""",label_Irrelevant
"""[Clip: 5:55 mins] The Sunnah is Clear! -Abdulilah Lahmami @Abdulilah_UK @learnaboutislam",label_Salafi taklidi
"Imam Ibn al-Qayyim (may Allah have mercy on him) said:_x000D_
No matter how long a trial lasts, it will come to an end._x000D_
Allah has made hardships, pains, and evils in this world cut off (they do not last forever)._x000D_
[Mukhtaar al-Sawaaiq al-Mursalah (p. 268)]_x000D_
Abdulilah lahmami",label_Salafi taklidi
"""Generation after generation, the masjid (mosques) have been the blessed foundation for every student of knowledge and the path of the scholars in seeking & spreading knowledge. Step by step, until many were raised by Allh to become illustrious Imms, beacons of guidance who combined true knowledge with righteous action, benefiting both themselves and the Ummah.""",label_Irrelevant
""" The Salaf and their Fear of the Fitnah of Women",label_Salafi taklidi
"""A hadeeth that should shake the heart of every Muslim, reminding us not to take lightly the sins of the heart, which sadly some neglect, despite their deep and damaging effects on the heart and limbs.",label_Irrelevant
"""When will the Dajjal (the False Messiah) appear? _x000D_
_x000D_
A return to the age of swords, spears and shields.""",label_Salafi jihadi
"""[Clip: 4:51 mins] Advice for the Newly Married or Youth Looking to Get Married - Abdulilah Lahmami @Abdulilah_UK",label_Salafi taklidi
""" The Stance of the Believer During Times of Tribulation  Excerpts from al-Allmah Ibn Bz Raimahullh.

 Sh Abu Fuayl Abdur Raqb.",label_Salafi taklidi
"""A beautiful du' of the great Companion- 'Abdullh ibn Mas'oud (may Allh be pleased with him). A Companion about whom the Prophet (peace and blessings of Allh be upon him) said:_x000D_
""I am pleased for my Ummah with what ibn Ummi 'Abd ('Abdullh ibn Mas'oud) is pleased for it.""_x000D_
[Silsilah al-Ahadeeth as-Saheehah, no.1225]""",label_Irrelevant
"""May Allah have mercy Sa'ud bin Mutlaq al-Wad'ani, one of the noble mashaykh of Ahlus-Sunnah in Al-Ahsa region, he passed away after delivering his Fajr lesson on Saturday. Lived a life full of knowledge and teaching.",label_Salafi taklidi
"Unity is not blind togetherness._x000D_
_x000D_
It is founded upon Tawd, and it exists to preserve Tawd.",label_Salafi taklidi
"""A single moment of sin can destroy what took a lifetime to build._x000D_
_x000D_
Be alert._x000D_
_x000D_
Dont underestimate the One you disobeyed.""",label_Irrelevant
"""Just get divorced is lazy advice.

Never rush to separate what Allah joined, especially when children are involved.

If theres a path to reconcile, find it.

If not, let proper channels handle it""",label_Irrelevant
"""*A Muslim in a World Full of Desires*_x000D_
_x000D_
 Confirmed Speakers:_x000D_
- Ustadh Abul Abbaas_x000D_
- Ustadh Abubakar al Khalafi_x000D_
- Ustadh Basak al Kurdi_x000D_
- Ustadh Muhammad Huzaifah_x000D_
_x000D_
*Sat 4th April, from Asr 5pm till late*_x000D_
_x000D_
All are welcome._x000D_
_x000D_
 Masjid Sunnah Nelson, BB9 9AR",label_Salafi taklidi
"""Sh al-Islm Muammad ibn Abd al-Wahhb Conference 1447H / 2026*

 His life and dawah.
 Clearing common misconceptions.
 Principles that shape sound understanding and the true unity of the Ummah.

 30 March  2 April 2026
 2 Sessions Nightly
 Masjid Quba, Leicester",label_Salafi taklidi
"""We know what we want._x000D_
_x000D_
We even know what it takes to get there._x000D_
_x000D_
But discipline?_x000D_
_x000D_
Consistency?_x000D_
_x000D_
Perseverance?_x000D_
_x000D_
Rare._x000D_
_x000D_
Jannah isnt earned by the lives were currently living._x000D_
_x000D_
May Allah guide us to something better.""",label_Irrelevant
"""We are honoured to host our first annual conference dedicated to Shaykh al-Islam Muhammad ibn Abd al-Wahhb  _x000D_
_x000D_
 30 March  2 April 2026_x000D_
 2 Sessions Nightly_x000D_
 Masjid Quba, Leicester_x000D_
_x000D_
Shaykh Abdul-Haqq at-Turkmani_x000D_
Ustadh Abderahman Hammouche_x000D_
Ustadh Abubakar al-Khalafi",label_Salafi taklidi
"""The Last 10 Nights Are Here - Help Secure Masjid Quba_x000D_
_x000D_
 Donate here: _x000D_
_x000D_
May Allah accept from us all and allow us to secure this masjid for the sake of Allah.",label_Salafi taklidi
"My advice to the youth as Raman enters:_x000D_
_x000D_
Dont make your du all about you_x000D_
_x000D_
Remember the ones who carried you to this point; your parents_x000D_
_x000D_
Theyre either ageing or beneath the earth_x000D_
_x000D_
One day youll be in their place_x000D_
_x000D_
Make du the way you hope your children will for you",label_Irrelevant
"""O Allah, have mercy on those who fasted with us in past Ramadhns but are now beneath the earth._x000D_
_x000D_
They once longed for its nights with us, and now they await our du in their graves._x000D_
_x000D_
O Allah, forgive them, ease their loneliness, and grant them Paradise.""",label_Irrelevant
"""AMAU Lands in Denmark! 

Three classical texts. Two days. One rare opportunity.

AMAU brings you a Dawrah Ilmiyyah designed to do more than inform:

From worship and sound methodology to sciences like Usul al-Fiqh, it builds the toolkit you need to engage the Deen with understanding and confidence.

 Teacher: Shaykh Abubakar al Khalafi 
 78 February, 2026
 Odense, Denmark - Dawah Center (Biskorupvej 2)
 Open to brothers and sisters

This isn't theory in a vacuum. It's knowledge you'll carry with you.

Full schedule & FREE registration:",label_Salafi taklidi
""" An Episode You Cant Afford to Miss!_x000D_
_x000D_
 Sheikh Dr. Asim al-Qaryooti, Ustadh Muhammad Tim Humble, and Sheikh Abubakar al-Khalafi discuss the most pressing challenges facing students of knowledge today:_x000D_
_x000D_
- Struggling to dedicate oneself fully to studying Islam_x000D_
- Taking the wrong paths in seeking knowledge_x000D_
- Burnout and inconsistency_x000D_
- Distance and online learning_x000D_
- And much more_x000D_
_x000D_
 Watch the second episode of Majalis Ilmiyyah NOW:",label_Salafi taklidi
"Rajab is gone. _x000D_
_x000D_
Shabn is here._x000D_
_x000D_
If youre serious about Ramadn, the preparation starts now._x000D_
_x000D_
Clean your heart._x000D_
_x000D_
Repent._x000D_
_x000D_
Because the one who wastes Shabn rarely honours Ramadn.",label_Irrelevant
""" New Series at Masjid Quba starting today_x000D_
_x000D_
 Hearts &amp; Tawheed: The Believers Core_x000D_
_x000D_
 With Shaykh Abubakar al Khalafi @abubakarkhalafi_x000D_
_x000D_
 Every Saturday after Ish (7 PM)_x000D_
_x000D_
 Session 1: Loving Others Like Allah  The Shirk of Love_x000D_
_x000D_
 Based on Kitaab at-Taweed, Chapter 31",label_Salafi taklidi
"""""The Salaf never made men the scale for truth._x000D_
_x000D_
They followed the truth, and honoured those who followed it._x000D_
_x000D_
Today, many have reversed this: we follow fulan = therefore we must be upon the truth._x000D_
_x000D_
This is not Salafiyyah._x000D_
_x000D_
Its sectarianism in Salafi clothes.""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Personality-Based Hizbiyyah: A Hidden Fitnah in the Salafi Dawah",label_Salafi taklidi
"The Salaf never made men the scale for truth._x000D_
_x000D_
They followed the truth, and honoured those who followed it._x000D_
_x000D_
Today, many have reversed this: we follow fulan = therefore we must be upon the truth._x000D_
_x000D_
This is not Salafiyyah._x000D_
_x000D_
Its sectarianism in Salafi clothes.",label_Salafi taklidi
"May Allah purify the dawah from hidden hizbiyyah,_x000D_
_x000D_
Unite us upon truth,_x000D_
_x000D_
And make our hearts attached to the aqq, not people.",label_Salafi taklidi
"""Those with the most speech in disobedience to Allh_x000D_
_x000D_
What about this era of ours wherein sinful speech is glorified on social media?!",label_Irrelevant
"""Beware of pride that prevents us from doing what is right and accepting the truth. The Messenger  said, The one who has an atoms weight of pride in his heart will not enter Paradise. Then he explained, Pride is to reject the truth and look down on people. (Muslim, 91)""",label_Irrelevant
"""Allh is Al-Shahd: The one who is aware of everything... The one who will testify for or against His servants for what they did.

Taken from: Explanation To The Beautiful And Perfect Names Of Allh by Imm Abd al-Ramn bin Nir al-Sad (may Allh have mercy on him)""",label_Irrelevant
"""Seek knowledge in order to act upon it",label_Irrelevant
"""Noble Wives",label_Irrelevant
"""How the Scholars Dealt With The Fitnah of Ibn Hd and the Muafiqah_x000D_
_x000D_
Shaykh Rab bin Hd ( ): Ibn Hds fitnah is more dangerous than that of the adddiyyah by tens of times_x000D_
_x000D_
Read the article:",label_Salafi taklidi
"""The great scholar, al-Imm 'Abdur Rahmn as-Sa'd, Allah have mercy upon him, mentions the benefits of mutual consultation (al-mushwarah):

1. Implementing the commandments of Allah, and following a path that Allah loves, as Allah has described the believers as people of mutual consultation. The Messenger, sallallhu 'alyhi wa sallam would consult his companions.

2. It brings about cohesion amongst the believers.

3. Ideas are clarified and intellects are nurtured.

4. It may be that the correct path is a collobarotation of 2 or 3 opinions.
Correctness in an affair is not known until it is compared with the incorrect position by a sound intellect. 

5. Mutual consultation nurtures love between the believers. 

Majmu'ah of the Shaykh v.26 p.120""",label_Salafi taklidi
"""Abu alah Dawood Burbank (may Allh have mercy upon him and his wife) he was a beloved teacher and friend, a good example to us all. He died in 2011, and till this day, almost daily,  we come across some work he did during his lifetime! 

We miss him dearly, may Allh reward him for his great efforts and grant him and his family the highest ranks of paradise.""",label_Salafi taklidi
"""Dawah at Rideau Station in Ottawa_x000D_
_x000D_
May Allh reward the brothers from Montreal and Ottawa who set up dawah table to invite people to Islm.""",label_Irrelevant
"""A warning from not speaking the truth. 

Translated by Sh Abu Abdillah Bill Hussain ( )",label_Irrelevant
"""Follow the Dall, Not the Muft - 'Allmah Muqbil bin Hdi, Allah have mercy on him_x000D_
_x000D_
al-Allmah Muqbil bin Had al-Wdi, Allah have mercy on him, was asked regarding the befitting stance of a person on a fatwa from a single scholar; specifically in matters of disagreement. Should it suffice him or should he ask as many scholars as possible, and then follow a fatwa from their fatwa? Is this acceptable and is it negligent to ask only a single scholar? _x000D_
_x000D_
His answer:_x000D_
_x000D_
What I advise the brother with, if he is a student of knowledge, is that he should research in the books, and should diligently attempt to find the truth himself from the books of the people of knowledge, and the affair is easy, Allah willing. And if this is not easy, then what matters is the ease of the heart. So if the heart is assured by asking the first scholar [whose answers come] with proof [then this is acceptable]. _x000D_
_x000D_
You must ask for proof, because Allah says, Follow what has been revealed to you from your Lord and do not follow other than Him any awliy. Little do you remember.  [Surat al-Arf: 3]. If he brings proof from the book of Allah and from the sunnah of the Messenger of Allah, sallallhu alaihi wa sallam, and you have understood the proof, then suffice yourself with this, or then you can ask another. And be sure that the proof is not abrogated, or that it is not a proof for what it is being used for, as it may be that the muft takes to a madh-hab, and is giving a fatwa which agrees with his madh-hab._x000D_
_x000D_
Ijbatus-Sil, p.638_x000D_
Translation: Abu Hafsah Kashiff Khan""",label_Salafi taklidi
"""A beautiful admonition from Ubayy bin Kab raAllhuanhu",label_Irrelevant
"""A beautiful du' of the great Companion- 'Abdullh ibn Mas'oud (may Allh be pleased with him). A Companion about whom the Prophet (peace and blessings of Allh be upon him) said:_x000D_
""I am pleased for my Ummah with what ibn Ummi 'Abd ('Abdullh ibn Mas'oud) is pleased for it.""_x000D_
[Silsilah al-Ahadeeth as-Saheehah, no.1225]""",label_Irrelevant
When Silence in the Face of Wrong Brings Collective Punishment...,label_Irrelevant
"""So how can one live with such people?!",label_Irrelevant
"""""Reporters Without Borders has released its 2026 World Press Freedom Index, showing notable progress for Syria, which rose from 177th place in 2025 to 141st in 2026._x000D_
_x000D_
The organization said the improvement comes one year after the fall of former Syrian president Bashar al-Assad, noting that while the countrys press freedom situation remains very serious, all five indicators have improved, particularly the legal framework.""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Syria is doing much, much better, but there's still a long way to go. The @prisonsmuseum 's journalists and documentarists were prevented from accessing former SDF prisons, for instance, with no reason given. Much more transparency is needed.",label_Irrelevant
"""Not sure that waving the flags of a genocidal state in the name of safety of British Jews is going to do to diminish antisemitism?_x000D_
_x000D_
But guess that's not the plan.""",label_Irrelevant
"""  '   .",label_Irrelevant
"""Zionists always post that clip without context. This is a Muhawara, its like a rap battle where they sing about politics. One singer sang for Russia, and another for Ukraine. Its an act",label_Irrelevant
"""My latest interview: w/a board member of the 'Pioneers of Bashan' Movement, the campaign seeking to establish Jewish settlements in south Syria. Topics include its definition of 'Bashan', influence in Israel &amp; the IDF, &amp; its view of the Syrian government",label_Irrelevant
"""""In response to a question about whether he calls Gaza a genocide, this former president said there are disasters and catastrophes everywhere. _x000D_
""_x000D_
--------------_x000D_
_x000D_
a really repulsive human being",label_Irrelevant
"""Zac ran one of the most racist campaigns - at that time - this country has ever seen._x000D_
_x000D_
Hate against both Jewish and Muslim people is on the rise - and we work best when we stand in solidarity with each other._x000D_
_x000D_
Both Antisemitism and Islamophobia are both unacceptable.""",label_Irrelevant
"""Mesopotamia returns to its status as a paradise following unprecedented rains",label_Irrelevant
"""NEW -- #Syria's MOI has captured one of the architects of the August 2013 Sarin gas nerve agent attack on Eastern Ghouta: Major General Adnan Halawa._x000D_
_x000D_
The latest in a series of high-profile arrests related to the #Assad regime's most infamous crimes.",label_Irrelevant
"""As long as the Sinai Plan [Nakba 2.0] is not off the table, the militarisation of Sinai is just the natural order of things. IDF should get used to such live firing and military drills for years to come.",label_Irrelevant
"""Syria has seen a growing number of protests across the country, mostly on socio-economic issues. Here our mapping of protests in the month of April alone. @TheSyriaReport",label_Irrelevant
"""""The European Union has warned Israel that it is ready to impose sanctions on those aiding and abetting the trade of Ukrainian grain stolen by Russia in the occupied territories, after a new ship loaded with the cereal arrived in the port of Haifa._x000D_
_x000D_
 _x000D_
""_x000D_
--------------_x000D_
_x000D_
This is a good reason to sanction Israel, but surely not as good a reason as the genocide of the owners of the land Israel has settled upon.",label_Irrelevant
"The reaction to the stabbing of two British Jews demands once again that anti-genocide marches be stopped, as if antisemitism were caused by people demonstrating for decency and not by something claiming to be a 'Jewish state' perpetrating genocide.",label_Irrelevant
were a reasonable response. Imagine if a fifth of British Muslims said they were planning to move to join ISIS.,label_Irrelevant
"The pro-genocide political class, which contains more atheist and Christian Zionists than Jewish Zionists, is also exploiting the occasion to make disgusting allegations of 'antisemitism' against @ZackPolanski, the Jewish leader of the anti-racist, anti-genocide @TheGreenParty .",label_Irrelevant
"This essential book (by @neepd) is filling in the gaps in my understanding of Syrian history, adding flesh to the bones... Fascinating, and accessibly written.",label_Irrelevant
@neepd Sometimes history rhymes. This was 1954...,label_Irrelevant
@neepd and this was Israel's involvement in 1954,label_Irrelevant
"""NEWSFLASH! We're championing new and exciting voices in the world of food_x000D_
_x000D_
With just one week to go, enter the Food Season Awards 2025 with special guest judge @BegumNadiya._x000D_
_x000D_
Enter now: _x000D_
_x000D_
Supported by @vittlesmagazine, sponsored by @miele",label_Irrelevant
"""For those craving more flavour in their life, and less time in the kitchen._x000D_
_x000D_
@BegumNadiyas newest cookbook #CookOnceEatTwice is full of creative and delicious recipes that prioritise cost and efficiency without forfeiting any of the taste._x000D_
_x000D_
Available at:",label_Irrelevant
"""We chatted to chef and author Nadiya Hussain (@BegumNadiya) about her new cookbook Cook Once, Eat Twice.",label_Irrelevant
"""Turns out, @BegumNadiya just really, really loves crisps  _x000D_
_x000D_
Pick up a copy of this week's #RadioTimes magazine for our full feature and photoshoot with Nadiya - on sale now.",label_Irrelevant
"""Nadiyas ultimate guide to getting the most out of your time spent in the kitchen  all with her signature twist on flavour!_x000D_
_x000D_
Discover how easy it is to stretch your meals, reduce your waste and make life simpler, so you always have satisfying food at your fingertips_x000D_
_x000D_
@BegumNadiyas #CookOnceEatTwice is out now:",label_Irrelevant
"My new book, Cook Once, Eat Twice is out today! My answer to life's busyness and those days when you need food on the table quickly._x000D_
_x000D_
_x000D_
_x000D_
#CookOnceEatTwice",label_Irrelevant
"""""I told my husband to tell Bake Off that I had died"" _x000D_
_x000D_
Bake Off star @BegumNadiya speaks to Ryan Tubridy about her career, new book and TV Show, 'Cook Once, Eat Twice'_x000D_
_x000D_
 Watch the full interview:  _x000D_
_x000D_
#GBBO #VirginRadioUK",label_Irrelevant
"""In this week's Radio Times magazine, Nadiya Hussain discusses growing up in a second-generation British Bangladeshi family, the rise in food waste across the UK and being awarded her MBE._x000D_
_x000D_
Pick up a copy - on sale now._x000D_
_x000D_
Photographer: @JudeEdginton",label_Irrelevant
"Ever thought about using banana peel in your cooking? We have eaten banana peel our whole life, so we are in no way shocked or bamboozled by something like this. Its the perfect way to use up bananas. Recipe in my new book!",label_Irrelevant
"Only 1 week until my new book, Cook Once, Eat Twice is published!_x000D_
This cottage pie is great for so many reasons - it uses easy, accessible ingredients and makes a perfect ready meal for when time is short.",label_Irrelevant
"""Successful trip to @ChatsworthHouse for  @BegumNadiya this weekend - not long to her new book &amp; series launch Cook Once, Eat Twice._x000D_
#bbc2  @MichaelJBooks",label_Irrelevant
"Its a month until Cook Once, Eat Twice hits shelves! Im so excited to start sharing more from the book, starting with this cookie recipe  chocolate and hazelnut are a dream combination, and we always have a supply in our freezer ready for a rainy day.",label_Irrelevant
"Hey everyone! The Short Tail Trail has taken over Luton in support of Keech Hospice Care! By joining the trail, youre enjoying a great day out and helping Keech provide vital services to those with life-limiting illnesses._x000D_
_x000D_
 #ShortTailTrail #HoponBoard #TakeaShelfie",label_Irrelevant
