tweet_id,label,prediction,prediction_confidence,jihadi_probability,source_file,text,model_text,prob_Irrelevant,prob_Salafi jihadi,prob_Salafi taklidi,error_type
cmhjhiglx,Irrelevant,Salafi taklidi,0.4629657120400583,0.3221048129153921,python/tweetsFromSite/tweets_from_site5.csv,"""Yasir Qadhi misses the mark againhe contradicts the Quran and opposes the Messenger of Allah () in his end justifies the means political philosophy. He screams out in exultation of the Rabbis and Jews, These are our brethren! These are our brethren! They are the REAL followers of Moses! They are the ones who make the Children of Israel proud!
This is not the belief of the Muslimsthis is not what the Qur'an teaches, nor is it from the teachings of the Prophet Muhammad (). The REAL followers of Moses (peace be upon him) believe in Jesus son of Mary as the servant and Messenger of God, and they believe in Muhammad () as the servant and final Messenger of Godthat is the religion of Islam. 
Allah () said in the Quran: And whoever desires other than Islam as religionnever will it be accepted from him, and in the Hereafter, he will be among the losers. (3:85) And He (the Most High) said: Verily, those who disbelieve (in the religion of Islam) among the People of the Scripture (Jews and Christians) and the Pagans will abide in the Fire of Hell. They are the worst of creation. (98:6) So, how are the Jews who disbelieved in Jesus and Muhammad (and disbelieved in the Books revealed to these Prophets) be the REAL followers of Moses?!
If they were [as Qadhi claims] the REAL followers of Moses (peace be upon him), they would follow the Prophet Muhammad () because that is what Moses (peace be upon him) would do, just as the Prophet () said: I have certainly come to you with that which is pure and clear proof... By the One in whose Hand is my soul, even if Moses (peace be upon him) was alive, he would have no choice but to follow me. (Imm Ahmad in al-Musnad, 3/387 no. 14859, graded authentic by al-Albn)
Furthermore, The Talmudic stories make fun of Jesus birth from a virgin, fervently contest his claim to be the Messiah... and maintain that he was rightfully executed as a blasphemer and idolater. (Jesus in the Talmud, Peter Schfer)
Our brethren believe in all of Gods Prophets including Moses, Jesus and Muhammad (peace be upon them all). The Prophet () said: By the One in whose hand is the soul of Muhammad, there is not a person from this nation, whether he is a Jew or a Christian, who hears of me, and then dies without believing in the message I was sent with except that he will be among the people of Hellfire. (Muslim, no. 153)""","""Yasir Qadhi misses the mark againhe contradicts the Quran and opposes the Messenger of Allah () in his end justifies the means political philosophy. He screams out in exultation of the Rabbis and Jews, These are our brethren! These are our brethren! They are the REAL followers of Moses! They are the ones who make the Children of Israel proud! This is not the belief of the Muslimsthis is not what the Qur'an teaches, nor is it from the teachings of the Prophet Muhammad (). The REAL followers of Moses (peace be upon him) believe in Jesus son of Mary as the servant and Messenger of God, and they believe in Muhammad () as the servant and final Messenger of Godthat is the religion of Islam. Allah () said in the Quran: And whoever desires other than Islam as religionnever will it be accepted from him, and in the Hereafter, he will be among the losers. (3:85) And He (the Most High) said: Verily, those who disbelieve (in the religion of Islam) among the People of the Scripture (Jews and Christians) and the Pagans will abide in the Fire of Hell. They are the worst of creation. (98:6) So, how are the Jews who disbelieved in Jesus and Muhammad (and disbelieved in the Books revealed to these Prophets) be the REAL followers of Moses?! If they were [as Qadhi claims] the REAL followers of Moses (peace be upon him), they would follow the Prophet Muhammad () because that is what Moses (peace be upon him) would do, just as the Prophet () said: I have certainly come to you with that which is pure and clear proof... By the One in whose Hand is my soul, even if Moses (peace be upon him) was alive, he would have no choice but to follow me. (Imm Ahmad in al-Musnad, 3/387 no. 14859, graded authentic by al-Albn) Furthermore, The Talmudic stories make fun of Jesus birth from a virgin, fervently contest his claim to be the Messiah... and maintain that he was rightfully executed as a blasphemer and idolater. (Jesus in the Talmud, Peter Schfer) Our brethren believe in all of Gods Prophets including Moses, Jesus and Muhammad (peace be upon them all). The Prophet () said: By the One in whose hand is the soul of Muhammad, there is not a person from this nation, whether he is a Jew or a Christian, who hears of me, and then dies without believing in the message I was sent with except that he will be among the people of Hellfire. (Muslim, no. 153)""",0.2149294750445495,0.3221048129153921,0.4629657120400583,Irrelevant_as_Salafi taklidi
0pgc90icu,Salafi jihadi,Irrelevant,0.4622711069569514,0.3577827656903696,python/tweetsFromSite/tweets_from_site4.csv,"""""@unveilingbaatil @ameeniooo Buddy youre the same guy that was too afraid to rise on the panel after we asked you to rise but you stayed in the comments like a good little boy sticking to your script.""
""
--------------

Want to explain why your ustad Shamsi, affirms Islam for Quburi and caller to shirk Asrar Rashid ? Or are you going to remain silent as you did on the TikTok live","""""@USER @USER Buddy youre the same guy that was too afraid to rise on the panel after we asked you to rise but you stayed in the comments like a good little boy sticking to your script."" "" -------------- Want to explain why your ustad Shamsi, affirms Islam for Quburi and caller to shirk Asrar Rashid ? Or are you going to remain silent as you did on the TikTok live",0.4622711069569514,0.3577827656903696,0.1799461273526791,Salafi jihadi_as_Irrelevant
yck8l93m3,Salafi jihadi,Salafi taklidi,0.4621993736939659,0.3531961692650522,python/tweetsFromSite/tweets_from_site5.csv,"""Shaykh Ahmad, May Allah protect him, is a thorn inside murji'a throats.

May Allah increase the shaykh howevermuch they hate it","""Shaykh Ahmad, May Allah protect him, is a thorn inside murji'a throats. May Allah increase the shaykh howevermuch they hate it",0.1846044570409817,0.3531961692650522,0.4621993736939659,Salafi jihadi_as_Salafi taklidi
672n3bxv0,Irrelevant,Salafi jihadi,0.4613767959127466,0.4613767959127466,python/tweetsFromSite/tweets_from_site5.csv,Says who?,Says who?,0.3397821423996541,0.4613767959127466,0.1988410616875993,Irrelevant_as_Salafi jihadi
evtgl9e0t,Salafi jihadi,Irrelevant,0.458614233843668,0.2440941882909291,python/tweetsFromSite/tweets_from_site4.csv,"New crazy laws under the Sufi regime in Afghanistan: 

Attributes of a Da'e below : 
 Must be a Muslim and from the Hanafi school of thought 

 Prohibiting a non-Hanafi from preaching

[ Basically if you are a salafi / ahlul hadith then you have no right preach ]",New crazy laws under the Sufi regime in Afghanistan: Attributes of a Da'e below : Must be a Muslim and from the Hanafi school of thought Prohibiting a non-Hanafi from preaching [ Basically if you are a salafi / ahlul hadith then you have no right preach ],0.458614233843668,0.2440941882909291,0.2972915778654029,Salafi jihadi_as_Irrelevant
lf51g3jrm,Salafi taklidi,Salafi jihadi,0.4575814049407031,0.4575814049407031,python/tweetsFromSite/tweets_from_site5.csv,"""The devil-hearted ruler... 

There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. 

Be careful of these people. 

If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. 

Don't speak ill of him in public and don't advise him from pulpits.

Make Duaa for him and not against him. 

Don't incite the masses against him and call for revolts and corruption. 

If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. 

Fear Allaah and adhere to the Sunnah.""","""The devil-hearted ruler... There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. Be careful of these people. If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. Don't speak ill of him in public and don't advise him from pulpits. Make Duaa for him and not against him. Don't incite the masses against him and call for revolts and corruption. If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. Fear Allaah and adhere to the Sunnah.""",0.2262290621396776,0.4575814049407031,0.3161895329196192,Salafi taklidi_as_Salafi jihadi
rj8czsso9,Salafi taklidi,Irrelevant,0.4555192262048976,0.1289150388401351,python/tweetsFromSite/tweets_from_the_site3.csv,"""*JOIN US TOMORROW*

    
 
A double lecture evening event at Masjid As-Sunnah tomorrow 29th July 2024, starting at 7pm inshAllh.

Details in the posters below:

Masjid As-Sunnah 
3 Paternoster Lane
Bradford
BD7 3DS
01274 501 736","""*JOIN US TOMORROW* A double lecture evening event at Masjid As-Sunnah tomorrow 29th July 2024, starting at 7pm inshAllh. Details in the posters below: Masjid As-Sunnah 3 Paternoster Lane Bradford BD7 3DS 01274 501 736",0.4555192262048976,0.1289150388401351,0.4155657349549672,Salafi taklidi_as_Irrelevant
3g6ng3qwz,Salafi jihadi,Salafi taklidi,0.4551302014392382,0.3448818206380801,python/tweetsFromSite/tweets_from_site4.csv,"""""New Publication (2026)

Defending the Scholars from the Accusation of Irj

Refuting the claims of the adddiyyah (Abd Allh al-Jarb, Amad al-zim, Hishm al-Beely etc.), that Shks. al-Albn,  Rab and others are upon Irj.

140 pages, A5
 
""
--------------

Madkhalis are finished","""""New Publication (2026) Defending the Scholars from the Accusation of Irj Refuting the claims of the adddiyyah (Abd Allh al-Jarb, Amad al-zim, Hishm al-Beely etc.), that Shks. al-Albn, Rab and others are upon Irj. 140 pages, A5 "" -------------- Madkhalis are finished",0.1999879779226815,0.3448818206380801,0.4551302014392382,Salafi jihadi_as_Salafi taklidi
4ggrfnghu,Salafi taklidi,Salafi jihadi,0.4496361514824548,0.4496361514824548,python/tweetsFromSite/tweets_from_the_site3.csv,"The Legacy of Shaykh Ehsan Elahi Zahir and his war against the Rafidha!

Sh. Ibrahim Al-Muhaymid",The Legacy of Shaykh Ehsan Elahi Zahir and his war against the Rafidha! Sh. Ibrahim Al-Muhaymid,0.2036395141998899,0.4496361514824548,0.3467243343176553,Salafi taklidi_as_Salafi jihadi
a3z8bnt80,Salafi jihadi,Irrelevant,0.449251975506501,0.3838429008842128,python/tweetsFromSite/tweets_from_site4.csv,"""These madkhalis are genuinely heartless, vile and completely stripped of any real sense of mercy. Pray you never get tested with the very things you laugh at and wish on others and pray ur own womenfolk are never put in those same conditions detained, abused, stripped of dignity""","""These madkhalis are genuinely heartless, vile and completely stripped of any real sense of mercy. Pray you never get tested with the very things you laugh at and wish on others and pray ur own womenfolk are never put in those same conditions detained, abused, stripped of dignity""",0.449251975506501,0.3838429008842128,0.1669051236092862,Salafi jihadi_as_Irrelevant
xicm5oztz,Salafi jihadi,Irrelevant,0.4473407866806589,0.3881283934181442,python/tweetsFromSite/tweets_from_site4.csv,"Seeing the most stupid discussions and q and as in madkhali circles like should one sway whilst reciting Quran or Covid mask nonsense, these deviants are lost.","Seeing the most stupid discussions and q and as in madkhali circles like should one sway whilst reciting Quran or Covid mask nonsense, these deviants are lost.",0.4473407866806589,0.3881283934181442,0.1645308199011967,Salafi jihadi_as_Irrelevant
x5zudbl30,Salafi jihadi,Salafi taklidi,0.4461043953858304,0.3262005132419127,python/tweetsFromSite/tweets_from_site5.csv,"Shaykh Abu Al al-asan said,

Dont be surprised by the actions, behavior or stances of the Madkhilahfor they are vile traitors.

If a person becomes slave to the ruler, then expect from him every evil action.

A Madkhal feels no shame to act as a pimp for his authority.","Shaykh Abu Al al-asan said, Dont be surprised by the actions, behavior or stances of the Madkhilahfor they are vile traitors. If a person becomes slave to the ruler, then expect from him every evil action. A Madkhal feels no shame to act as a pimp for his authority.",0.2276950913722568,0.3262005132419127,0.4461043953858304,Salafi jihadi_as_Salafi taklidi
izm1ngshr,Salafi taklidi,Irrelevant,0.4457298615021727,0.1954899736769679,python/tweetsFromSite/tweets_from_site5.csv,"""One of the first things I ever heard our bro Hasan Sumali say is: The 1st call of every innovator is 2 separate the people from the Scholars""","""One of the first things I ever heard our bro Hasan Sumali say is: The 1st call of every innovator is 2 separate the people from the Scholars""",0.4457298615021727,0.1954899736769679,0.3587801648208594,Salafi taklidi_as_Irrelevant
om0ej33p1,Salafi jihadi,Irrelevant,0.4453433705335741,0.1847943031622881,python/tweetsFromSite/tweets_from_site4.csv,"""Si ibn Taymiyyah tait vivant aujourdhui il taurait dclar mcrant""","""Si ibn Taymiyyah tait vivant aujourdhui il taurait dclar mcrant""",0.4453433705335741,0.1847943031622881,0.3698623263041378,Salafi jihadi_as_Irrelevant
bqf88a3dw,Salafi taklidi,Irrelevant,0.4447751762234487,0.2352849854570171,python/tweetsFromSite/tests_from_site4.csv,"""Dear brother Adnan

And then will probably start attacking wahabis and accuse our ulema of kufr.

lol""","""Dear brother Adnan And then will probably start attacking wahabis and accuse our ulema of kufr. lol""",0.4447751762234487,0.2352849854570171,0.319939838319534,Salafi taklidi_as_Irrelevant
4bt55znbg,Salafi jihadi,Irrelevant,0.4429167559229933,0.3474121199652876,python/tweetsFromSite/tweets_from_site5.csv,"""""Going through the worst crisis of load shedding but winning diplomatically!
This is Pakistan..!""
""
--------------

Desi ikhwanis have a Stockholm syndrome for tyrants like Asim Munir for some reason.","""""Going through the worst crisis of load shedding but winning diplomatically! This is Pakistan..!"" "" -------------- Desi ikhwanis have a Stockholm syndrome for tyrants like Asim Munir for some reason.",0.4429167559229933,0.3474121199652876,0.2096711241117189,Salafi jihadi_as_Irrelevant
u6mc1joom,Irrelevant,Salafi jihadi,0.4410271796205932,0.4410271796205932,python/tweetsFromSite/tweets_from_site4.csv,"""Anyone that sees the UAE as a legitimate Muslim government that one is obliged to hear and obey, is politically and theologically ignorant, and hes a Madkhali.""","""Anyone that sees the UAE as a legitimate Muslim government that one is obliged to hear and obey, is politically and theologically ignorant, and hes a Madkhali.""",0.3931985175978234,0.4410271796205932,0.1657743027815834,Irrelevant_as_Salafi jihadi
3tge0degu,Salafi jihadi,Irrelevant,0.4393865443928806,0.4209078496649315,python/tweetsFromSite/tweets_from_site4.csv,"""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001

May Allah destroy the Russian State and free the millions of Muslims from under their occupation.","""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001 May Allah destroy the Russian State and free the millions of Muslims from under their occupation.",0.4393865443928806,0.4209078496649315,0.1397056059421878,Salafi jihadi_as_Irrelevant
ijlxrm5i8,Irrelevant,Salafi taklidi,0.4327551765348888,0.1691268269497751,python/tweetsFromSite/tweets_from_the_site1.csv,"""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months.

Likewise all of his content on the AMAU course website will remain.

But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards."",","""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months. Likewise all of his content on the AMAU course website will remain. But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards."",",0.3981179965153359,0.1691268269497751,0.4327551765348888,Irrelevant_as_Salafi taklidi
9q35xi450,Irrelevant,Salafi jihadi,0.4327407214151687,0.4327407214151687,python/tweetsFromSite/tweets_from_site5.csv,"""      

This Hadith Qudsi is a severe warning against those who transgress and wage war against the Awliy of Allah. Its referring to a normal Wali, imagine the fate of those who wage war against the Messenger? 

The previous Zindq accused the Messenger of being a Mushrik before Rislah  , and he committed suicide a couple of weeks after. This Zindq now has committed compounded Riddah, some short months after his same vile accusation. 

Let this be a warning for these rabid Zanadiqa, to withhold their tongue and repent for their heresy.""",""" This Hadith Qudsi is a severe warning against those who transgress and wage war against the Awliy of Allah. Its referring to a normal Wali, imagine the fate of those who wage war against the Messenger? The previous Zindq accused the Messenger of being a Mushrik before Rislah , and he committed suicide a couple of weeks after. This Zindq now has committed compounded Riddah, some short months after his same vile accusation. Let this be a warning for these rabid Zanadiqa, to withhold their tongue and repent for their heresy.""",0.3829458653797244,0.4327407214151687,0.1843134132051068,Irrelevant_as_Salafi jihadi
155vmicah,Salafi jihadi,Irrelevant,0.4280134305012127,0.3716606610725794,python/tweetsFromSite/tweets_from_site4.csv,"""""None of those things are worse than suicide bombing, banning female education, bacha bazi 

All things the so called ""Islamic Emirate"" thrive in 

Want to know the aqeeda of many Afghans? Not a single Muslim nation has full diplomatic relations with them""
""
--------------

Shirk and Kufr are worse than anything.","""""None of those things are worse than suicide bombing, banning female education, bacha bazi All things the so called ""Islamic Emirate"" thrive in Want to know the aqeeda of many Afghans? Not a single Muslim nation has full diplomatic relations with them"" "" -------------- Shirk and Kufr are worse than anything.",0.4280134305012127,0.3716606610725794,0.2003259084262078,Salafi jihadi_as_Irrelevant
pl65z8m0o,Salafi taklidi,Irrelevant,0.4265520889453993,0.4233084275257496,python/tweetsFromSite/tweets_from_site4.csv,"""This is Kufr and one who utters such a statement is a Kafir.""","""This is Kufr and one who utters such a statement is a Kafir.""",0.4265520889453993,0.4233084275257496,0.1501394835288509,Salafi taklidi_as_Irrelevant
5g5kznyf8,Irrelevant,Salafi taklidi,0.4241453818178753,0.2555285014287087,python/tweetsFromSite/tweets_from_the_site3.csv,"Increasing in our supplications during these last ten blessed nights for our brothers and sisters wherever they may be,asking Allh to grant the Muslims wellbeing, safety, & guidance, both the general folk & the rulers. And asking Him, al-Ghaffr, to forgive our brothers & sisters who have passed away & those who are living.","Increasing in our supplications during these last ten blessed nights for our brothers and sisters wherever they may be,asking Allh to grant the Muslims wellbeing, safety, & guidance, both the general folk & the rulers. And asking Him, al-Ghaffr, to forgive our brothers & sisters who have passed away & those who are living.",0.320326116753416,0.2555285014287087,0.4241453818178753,Irrelevant_as_Salafi taklidi
xr18wy18k,Salafi taklidi,Irrelevant,0.4227001377016372,0.3685372251877377,python/tweetsFromSite/tests_from_site4.csv,"""Shaykh Muqbil

- Am*rica imposed how Muslim countries interact with Isr*el

- Govts speak &amp; against Isr*el &amp; cry for the Palestinians but this is all lies 

- Govts have nothing to do with struggle in the path of Allah

- Govts will not liberate Palestine, Muslims will

Khaariji?","""Shaykh Muqbil - Am*rica imposed how Muslim countries interact with Isr*el - Govts speak &amp; against Isr*el &amp; cry for the Palestinians but this is all lies - Govts have nothing to do with struggle in the path of Allah - Govts will not liberate Palestine, Muslims will Khaariji?",0.4227001377016372,0.3685372251877377,0.2087626371106251,Salafi taklidi_as_Irrelevant
ulw313uqb,Irrelevant,Salafi taklidi,0.4218411345223234,0.2236206488572159,python/tweetsFromSite/tweets_from_the_site1.csv,"""May Allah reward our brothers who keep the House of Allah clean and tidy. A righteous act with no fame or notoriety attached. May Allah accept it from them and reward the one who wrote this kind message.,","""May Allah reward our brothers who keep the House of Allah clean and tidy. A righteous act with no fame or notoriety attached. May Allah accept it from them and reward the one who wrote this kind message.,",0.3545382166204606,0.2236206488572159,0.4218411345223234,Irrelevant_as_Salafi taklidi
674wd7bg6,Salafi taklidi,Irrelevant,0.4210958622900674,0.2634084126761816,python/tweetsFromSite/tweets_from_the_site1.csv,"""After years of unjustly targeting brothers and scholars, one of SPUBs leaders is now crying foul as he faces the same attacks. How sad.,62.0","""After years of unjustly targeting brothers and scholars, one of SPUBs leaders is now crying foul as he faces the same attacks. How sad.,62.0",0.4210958622900674,0.2634084126761816,0.3154957250337511,Salafi taklidi_as_Irrelevant
jh204axib,Salafi taklidi,Salafi jihadi,0.4208291902138149,0.4208291902138149,python/tweetsFromSite/tests_from_site4.csv,"""Fakhr al-Dn al-Rz against Sufi Quburis.

In his Tafsir, he draws a parallel between grave worshippers in his time, and ancient idolaters, affirming the prohibition of supplicating to other than God. Below is his commentary on two verses:

1/10","""Fakhr al-Dn al-Rz against Sufi Quburis. In his Tafsir, he draws a parallel between grave worshippers in his time, and ancient idolaters, affirming the prohibition of supplicating to other than God. Below is his commentary on two verses: 1/10",0.3787680563422568,0.4208291902138149,0.2004027534439283,Salafi taklidi_as_Salafi jihadi
ks4koas3u,Salafi taklidi,Irrelevant,0.4200675289791011,0.2724988828973975,python/tweetsFromSite/tweets_from_site5.csv,"""""@PenofthePaladin @meowbundi What khariji level is this 
""
--------------

These hardocre Takfiris, including Ridvan, are mentally unstable
We either take them too seriously or mock them or both
Most are attention seekers and engaging with them only fuels that
Better to ignore or block
Lost individuals unlikely to ever live normal lives
Allah help them","""""@USER @USER What khariji level is this "" -------------- These hardocre Takfiris, including Ridvan, are mentally unstable We either take them too seriously or mock them or both Most are attention seekers and engaging with them only fuels that Better to ignore or block Lost individuals unlikely to ever live normal lives Allah help them",0.4200675289791011,0.2724988828973975,0.3074335881235014,Salafi taklidi_as_Irrelevant
wggs4710x,Salafi taklidi,Irrelevant,0.4187828230013307,0.3054126632698408,python/tweetsFromSite/tweets_from_site5.csv,"""""Daniel is right. The Mu'tazila who held that view and the Karramis who held the view of the Quran being Muhdath (emergent) are not Kuffar. They are Mubtadi'ah. That's the dominant position of the Sunni schools.

""
--------------

Sufyn ibn Uyaynah  :

 The Quran is the speech of Allah . 

 Whoever says that it is created is a disbeliever,

 And whoever doubts the disbelief of such a person is also a disbeliever.","""""Daniel is right. The Mu'tazila who held that view and the Karramis who held the view of the Quran being Muhdath (emergent) are not Kuffar. They are Mubtadi'ah. That's the dominant position of the Sunni schools. "" -------------- Sufyn ibn Uyaynah : The Quran is the speech of Allah . Whoever says that it is created is a disbeliever, And whoever doubts the disbelief of such a person is also a disbeliever.",0.4187828230013307,0.3054126632698408,0.2758045137288284,Salafi taklidi_as_Irrelevant
nz22ysk83,Salafi jihadi,Irrelevant,0.4177608328277514,0.4167830280526693,python/tweetsFromSite/tweets_from_the_site1.csv,"""Whoever doesn't takfr the kfir is a kfir.""

And by being too extreme and unjustly takfring Muslims in unclear matters or out of assumption - you may fall under the Messenger 's statement: ""If a man says to his brother, 'O kfir,' then surely one of them are such."",17.0","""Whoever doesn't takfr the kfir is a kfir."" And by being too extreme and unjustly takfring Muslims in unclear matters or out of assumption - you may fall under the Messenger 's statement: ""If a man says to his brother, 'O kfir,' then surely one of them are such."",17.0",0.4177608328277514,0.4167830280526693,0.1654561391195791,Salafi jihadi_as_Irrelevant
teun9534g,Salafi taklidi,Salafi jihadi,0.41749182936548,0.41749182936548,python/tweetsFromSite/tweets_from_site5.csv,"True #Islam is found in wholehearted submission to Allahhonoring His commands, steering clear of His prohibitions, and placing Him above fleeting desires and the whispers of Shaytan.

The more a Muslim embodies this submission, the more refined and complete their #Iman becomes.","True #Islam is found in wholehearted submission to Allahhonoring His commands, steering clear of His prohibitions, and placing Him above fleeting desires and the whispers of Shaytan. The more a Muslim embodies this submission, the more refined and complete their #Iman becomes.",0.4017915413846759,0.41749182936548,0.180716629249844,Salafi taklidi_as_Salafi jihadi
ed7nnok3r,Salafi taklidi,Salafi jihadi,0.4139977659005541,0.4139977659005541,python/tweetsFromSite/tweets_from_site4.csv,"""A questioner asks: What is the ruling on offering congratulations and gifts on the occasion of Valentines Day, which falls in mid-February each year?

All praise is due to Allah, and peace and blessings be upon the Messenger of Allah and upon his family and companions. As for what follows:

This holiday is a festival of the kuffar and Mushrikeen. Even if it is called Valentines Day, it is a festival claimed by the Greeks, an ancient festival for a deity they worshipped besides Allah. 

Whether this holiday was for a deity they worshipped or merely for what they call and claim to be love, then congratulating others on it, celebrating this day, and honoring it is forbidden and not permissible.

We, the people of Islam, have only two Eids: Eid al-Fitr and Eid al-Adha. It is not permissible to congratulate others for any Eid besides these two. So congratulating others on this day and honoring it is not allowed; it is forbidden. You are not permitted to congratulate anyone on it, nor are you permitted to accept congratulations from anyone on this day. Rather, it is obligatory upon you and every Muslim to reject anyone who congratulates you on this day and to clarify to people that congratulating others on this day is forbidden and not permissible, and that it is a form of imitating the Kuffar and Mushrikeen in their false festivals, which are based on falsehood, disbelief, immorality, and wickedness.

How can they claim it is a day of love and magnify love while they are among the most hostile people toward Islam and Muslims, waging war against the religion of Allah and against the people of Islam? A Muslim should not be deceived by their labels or slogans. 

These Kuffar and wicked people are among the furthest from what is called love. They are the ones killing us, killing our brothers in Syria, Iraq, and everywhere, yet they claim this day is Valentines Day.

Therefore, it is not permissible to congratulate others on this day, nor is it permissible for a Muslim to honor it, give gifts on it, or accept gifts on it. It is a forbidden day; honoring it, celebrating it, and offering congratulations for such false festivals is forbidden.

We have only two Eids: Eid al-Fitr and Eid al-Adha, and these are the ones in which it is permissible to rejoice.

Likewise, commercial shops that sell gifts such as flowers, teddy bears, and similar items on this day, some people even change their pages or displays to red or use symbols associated with celebrating this day, selling flowers or anything that assists in honoring this day is not permissible. It is forbidden and is considered helping in falsehood. 

Allah says: Cooperate in righteousness and piety, and do not cooperate in sin and transgression.

Whoever sells such flowers with the intention of honoring that day, his sale is forbidden, and the money he earns from it is unlawful. Every body nourished by unlawful earnings, the Fire is more deserving of it. So it is not permissible to take such money, nor to sell flowers, change displays, alter slogans, or use symbols such as roses or the color red for this day, for these are forbidden and reprehensible matters.

It is obligatory upon a Muslim to honor the symbols of Allah, to honor the religion of Allah, to show disavowal of these Kuffar and wicked people, and to distinguish himself from them in their festivals and their false, misguided beliefs. For resemblance in outward matters leads to resemblance in inward matters.

We ask Allah for well-being and safety. 

Shaykh Khalid al Fulaij (may Allah free him)""","""A questioner asks: What is the ruling on offering congratulations and gifts on the occasion of Valentines Day, which falls in mid-February each year? All praise is due to Allah, and peace and blessings be upon the Messenger of Allah and upon his family and companions. As for what follows: This holiday is a festival of the kuffar and Mushrikeen. Even if it is called Valentines Day, it is a festival claimed by the Greeks, an ancient festival for a deity they worshipped besides Allah. Whether this holiday was for a deity they worshipped or merely for what they call and claim to be love, then congratulating others on it, celebrating this day, and honoring it is forbidden and not permissible. We, the people of Islam, have only two Eids: Eid al-Fitr and Eid al-Adha. It is not permissible to congratulate others for any Eid besides these two. So congratulating others on this day and honoring it is not allowed; it is forbidden. You are not permitted to congratulate anyone on it, nor are you permitted to accept congratulations from anyone on this day. Rather, it is obligatory upon you and every Muslim to reject anyone who congratulates you on this day and to clarify to people that congratulating others on this day is forbidden and not permissible, and that it is a form of imitating the Kuffar and Mushrikeen in their false festivals, which are based on falsehood, disbelief, immorality, and wickedness. How can they claim it is a day of love and magnify love while they are among the most hostile people toward Islam and Muslims, waging war against the religion of Allah and against the people of Islam? A Muslim should not be deceived by their labels or slogans. These Kuffar and wicked people are among the furthest from what is called love. They are the ones killing us, killing our brothers in Syria, Iraq, and everywhere, yet they claim this day is Valentines Day. Therefore, it is not permissible to congratulate others on this day, nor is it permissible for a Muslim to honor it, give gifts on it, or accept gifts on it. It is a forbidden day; honoring it, celebrating it, and offering congratulations for such false festivals is forbidden. We have only two Eids: Eid al-Fitr and Eid al-Adha, and these are the ones in which it is permissible to rejoice. Likewise, commercial shops that sell gifts such as flowers, teddy bears, and similar items on this day, some people even change their pages or displays to red or use symbols associated with celebrating this day, selling flowers or anything that assists in honoring this day is not permissible. It is forbidden and is considered helping in falsehood. Allah says: Cooperate in righteousness and piety, and do not cooperate in sin and transgression. Whoever sells such flowers with the intention of honoring that day, his sale is forbidden, and the money he earns from it is unlawful. Every body nourished by unlawful earnings, the Fire is more deserving of it. So it is not permissible to take such money, nor to sell flowers, change displays, alter slogans, or use symbols such as roses or the color red for this day, for these are forbidden and reprehensible matters. It is obligatory upon a Muslim to honor the symbols of Allah, to honor the religion of Allah, to show disavowal of these Kuffar and wicked people, and to distinguish himself from them in their festivals and their false, misguided beliefs. For resemblance in outward matters leads to resemblance in inward matters. We ask Allah for well-being and safety. Shaykh Khalid al Fulaij (may Allah free him)""",0.2291367339361091,0.4139977659005541,0.3568655001633367,Salafi taklidi_as_Salafi jihadi
4tacc1jfe,Salafi taklidi,Irrelevant,0.4129022267158357,0.2156317740320439,python/tweetsFromSite/tweets_from_site5.csv,"""[ Document] Ab Nar al-Sijz and ull al-awdith
Link:","""[ Document] Ab Nar al-Sijz and ull al-awdith Link:",0.4129022267158357,0.2156317740320439,0.3714659992521202,Salafi taklidi_as_Irrelevant
